# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1608633694
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=./vaccine_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,VE,theta
-12.4402,0.647892,1.05586,1,1,0,12.9499,0.708262,0.225849
-11.0492,1,0.824669,1,1,0,12.043,0.778402,0.1814
-11.0492,0.333225,1.16791,1,1,0,12.1394,0.778402,0.1814
-10.6047,0.979597,0.538454,2,3,0,11.3937,0.817368,0.154429
-10.5258,0.869695,0.736219,2,3,0,11.9124,0.832464,0.143495
-10.5491,0.995004,0.836192,1,1,0,10.5493,0.8266,0.147776
-10.8285,0.914059,1.16858,2,3,0,10.9551,0.881813,0.105695
-10.5101,1,1.42487,1,1,0,10.6576,0.841519,0.136801
-10.5101,0.157173,1.99943,1,1,0,11.1064,0.841519,0.136801
-10.6868,0.961846,0.699589,1,3,0,10.8847,0.872512,0.113073
-10.6868,0.943471,0.922205,1,1,0,10.9297,0.872512,0.113073
-10.7933,0.988791,1.17749,2,3,0,10.8396,0.879777,0.107321
-11.4628,0.700045,1.61597,1,1,0,11.6582,0.905746,0.0861357
-11.5166,1,1.38487,2,3,0,11.6063,0.907191,0.0849274
-11.5166,5.84585e-08,1.93022,1,1,0,12.1635,0.907191,0.0849274
-10.7909,0.987311,0.535019,1,3,0,11.9292,0.879633,0.107435
-10.5133,0.987325,0.731283,1,3,0,10.9385,0.846742,0.132891
-10.513,0.935742,0.997536,2,3,0,10.8639,0.83811,0.139333
-10.6555,0.933158,1.25058,1,1,0,10.6566,0.811009,0.158951
-11.1561,0.476839,1.55911,2,3,0,11.4297,0.771562,0.185958
-11.1561,0.537862,0.940651,1,1,0,12.2048,0.771562,0.185958
-11.0881,1,0.627016,1,1,0,11.2058,0.775859,0.183101
-10.7115,1,0.868646,1,1,0,10.9918,0.805041,0.163151
-10.5747,1,1.20094,1,1,0,10.673,0.821889,0.151183
-10.5747,0.263887,1.65702,1,3,0,11.9081,0.821889,0.151183
-10.5189,0.752637,0.722005,3,7,0,13.1865,0.834976,0.141649
-11.9305,0.893967,0.677211,2,3,0,11.9768,0.730753,0.212131
-10.5133,0.975046,0.791463,2,7,0,12.0675,0.837882,0.139502
-10.5109,1,1.04777,2,3,0,10.5127,0.844749,0.134387
-11.8817,0.363304,1.43915,1,1,0,12.0055,0.733033,0.210714
-11.5949,1,0.740126,1,1,0,11.9788,0.747083,0.201862
-11.9756,0.834444,1.01568,1,1,0,12.4018,0.728665,0.213425
-10.5327,1,1.07974,1,3,0,11.5431,0.853685,0.127639
-11.5515,0.475656,1.4773,1,1,0,11.61,0.749313,0.200439
-10.73,1,0.908273,1,1,0,11.2971,0.803239,0.164411
-10.5147,1,1.24102,1,1,0,10.6272,0.836979,0.14017
-10.5147,0.169634,1.69262,1,1,0,11.5844,0.836979,0.14017
-10.7014,0.951544,0.658196,1,3,0,11.0533,0.873639,0.112185
-10.5415,0.998081,0.834572,2,3,0,10.7247,0.85564,0.126149
-10.6013,0.980264,1.13321,1,1,0,10.6061,0.864484,0.119343
-10.6013,0.395211,1.49564,1,1,0,11.717,0.864484,0.119343
-11.9777,0.796589,0.823201,1,3,0,12.4847,0.917736,0.0760107
-12.3338,0.96315,0.826063,1,1,0,12.4206,0.924273,0.0703965
-11.776,1,1.06134,1,1,0,12.3821,0.913474,0.0796353
-10.5109,0.577349,1.43805,2,3,0,11.1491,0.844748,0.134388
-10.5164,0.992483,1.04243,2,3,0,10.5485,0.848454,0.131602
-10.679,0.920542,1.39461,1,1,0,10.6826,0.871888,0.113563
-11.4058,0.648483,1.67611,1,1,0,11.5712,0.90415,0.0874666
-10.5449,1,1.35123,1,1,0,11.0389,0.856314,0.125634
-10.5449,0.0773712,1.82207,1,1,0,12.2962,0.856314,0.125634
-10.7815,0.936669,0.639967,1,3,0,11.4442,0.79853,0.167687
-10.6627,1,0.787403,1,1,0,10.7645,0.810191,0.159529
-11.6243,0.357265,1.06072,2,3,0,14.4845,0.909928,0.0826294
-10.518,1,0.56362,3,7,0,11.559,0.849154,0.131074
-10.5177,1,0.758711,1,1,0,10.5191,0.849032,0.131166
-10.514,1,1.01974,1,1,0,10.5172,0.847209,0.13254
-10.5123,1,1.36848,1,1,0,10.5144,0.846093,0.133379
-10.5122,1,1.83369,1,3,0,10.5123,0.838656,0.138929
-10.5122,1.11666e-10,2.45336,1,1,0,11.26,0.838656,0.138929
-10.6891,0.956345,0.789936,1,3,0,10.8519,0.872692,0.112931
-10.536,0.982763,0.994003,1,3,0,10.7581,0.829587,0.145601
-10.7321,0.897763,1.29694,1,1,0,10.7512,0.803037,0.164553
-10.8046,0.943465,1.49877,1,1,0,10.9901,0.796539,0.169063
-11.0639,0.92551,1.84584,1,3,0,11.0639,0.892744,0.0968664
-12.6131,0.274193,2.21433,1,1,0,13.6612,0.928723,0.0665348
-13.1433,0.922643,1.06505,1,1,0,13.422,0.935965,0.0601814
-14.9674,0.383551,1.27309,2,3,0,15.827,0.615993,0.27746
-12.0817,1,0.716737,1,1,0,14.1956,0.723836,0.216402
-12.2137,0.980897,0.954184,2,3,0,12.7971,0.717976,0.219984
-10.7154,1,1.23532,1,3,0,11.6585,0.874671,0.111371
-10.7154,0.0383367,1.64012,1,1,0,11.3604,0.874671,0.111371
-10.5533,0.997717,0.575869,1,3,0,10.783,0.857846,0.124462
-10.5614,0.998761,0.7625,1,1,0,10.5658,0.859188,0.123431
-10.5486,1,1.00971,1,1,0,10.5661,0.857013,0.1251
-10.5486,0.26013,1.33755,2,3,0,11.6902,0.857013,0.1251
-10.5239,0.989496,0.642758,1,3,0,10.6981,0.833094,0.143033
-10.9236,0.885048,0.839084,1,3,0,11.3046,0.886689,0.101778
-11.7399,0.874731,0.948901,2,3,0,12.3424,0.91266,0.0803241
-10.7299,0.957819,1.05753,2,3,0,12.1946,0.875698,0.110559
-11.3017,0.86263,1.31849,2,3,0,11.3501,0.901046,0.0900438
-11.3017,0.000787087,1.44372,1,1,0,13.7378,0.901046,0.0900438
-11.1915,1,0.493668,1,1,0,11.3011,0.897441,0.0930188
-11.1915,2.04634e-49,2.60633,1,1,0,11.7975,0.897441,0.0930188
-11.1915,0,6.08596,0,1,1,11.2798,0.897441,0.0930188
-13.0667,0.858445,0.600071,1,3,0,14.6571,0.935,0.0610325
-10.5109,0.988102,0.428596,2,7,0,13.7255,0.840007,0.137926
-11.9052,0.932373,0.545268,2,7,0,12.0993,0.73193,0.2114
-12.0575,0.973159,0.683843,1,1,0,12.2236,0.724926,0.215732
-10.747,0.848742,1.05331,1,3,0,12.7005,0.876861,0.109638
-10.5468,1,1.16234,2,3,0,10.7002,0.827082,0.147425
-10.8171,0.772524,2.11479,1,1,0,10.8365,0.881169,0.10621
-10.5167,1,1.91562,1,1,0,10.5965,0.83595,0.14093
-10.5108,0.419118,3.5926,1,3,1,10.5111,0.844564,0.134526
-10.5108,0.885169,1.08116,1,3,0,10.9401,0.844564,0.134526
-10.6931,0.946483,1.42736,1,3,0,10.6933,0.80691,0.16184
-11.3793,0.484582,2.28858,1,1,0,11.4386,0.903384,0.0881039
-11.2226,1,0.867445,1,1,0,11.4078,0.898494,0.0921524
-11.2226,0.675867,1.64696,1,1,0,12.1176,0.898494,0.0921524
-11.1131,1,1.14581,1,1,0,11.3147,0.894631,0.0953244
-10.9525,0.833013,2.15991,1,3,0,10.9556,0.785064,0.176911
-10.511,1,2.43374,1,1,0,10.5987,0.839826,0.13806
-10.511,2.24153e-08,4.52531,1,1,0,11.159,0.839826,0.13806
-10.5391,0.993734,0.422714,2,7,0,10.7633,0.855154,0.12652
-10.5103,0.949042,0.775825,3,7,0,11.2096,0.840998,0.137189
-11.6555,0.716321,1.23713,2,3,0,11.952,0.910684,0.0819926
-11.043,1,0.995523,1,1,0,11.5624,0.891909,0.0975472
-12.8298,0.44344,1.82164,1,1,0,13.0907,0.931851,0.0638009
-11.1393,0.985287,0.672815,2,5,0,12.8133,0.772602,0.185268
-11.5742,0.932723,1.17323,2,3,0,11.8124,0.748142,0.201187
-11.5874,0.371677,1.74872,2,3,0,12.6033,0.747467,0.201618
-11.3094,1,0.542713,1,1,0,11.5647,0.762461,0.191945
-11.3654,0.982221,0.973996,1,1,0,11.5815,0.759306,0.193999
-10.6212,1,1.64884,1,1,0,10.8837,0.866642,0.117666
-10.7922,0.224634,2.90396,1,3,1,11.0353,0.797601,0.168329
-10.5836,0.991401,0.627608,2,7,0,10.969,0.862335,0.121007
-11.139,0.906311,1.07873,1,3,0,11.1721,0.895583,0.0945449
-10.9356,1,1.46688,1,1,0,11.214,0.887255,0.101321
-10.9356,4.4253e-26,2.53927,1,1,0,11.5257,0.887255,0.101321
-10.9059,0.999718,0.320853,3,7,0,11.0007,0.885841,0.102462
-10.9093,0.999822,0.556758,1,1,0,10.9312,0.886003,0.102332
-11.3222,0.93972,0.958098,1,1,0,11.3233,0.901678,0.0895202
-11.1928,1,1.40277,1,1,0,11.4998,0.897484,0.0929834
-11.1928,0.0247745,2.37828,1,1,0,11.229,0.897484,0.0929834
-11.2376,0.999169,0.345607,1,1,0,11.2387,0.898993,0.0917403
-11.1543,0.997286,0.586099,2,3,0,11.3845,0.896135,0.0940919
-11.2993,0.992864,0.981628,2,3,0,11.368,0.90097,0.0901065
-10.7465,1,1.61413,2,3,0,11.0028,0.801679,0.165499
-10.7465,0.0182321,2.68151,1,1,0,10.9019,0.801679,0.165499
-10.6287,0.999691,0.410107,3,7,0,10.7843,0.814211,0.15668
-10.5778,0.947021,0.68233,1,3,0,11.2786,0.861569,0.121598
-10.5789,0.999823,0.993938,2,7,0,10.5793,0.821207,0.151675
-10.7613,0.896856,1.63258,1,3,0,10.7789,0.877799,0.108894
-10.7613,2.43876e-07,2.08959,1,1,0,11.6806,0.877799,0.108894
-10.5105,0.994985,0.326436,2,7,0,11.2156,0.844143,0.134841
-10.5819,0.996217,0.52869,2,7,0,10.6126,0.82073,0.152018
-10.5292,0.986077,0.853249,1,3,0,10.72,0.852801,0.128311
-11.1484,0.795046,1.33699,2,3,0,11.4209,0.772038,0.185642
-10.5217,1,1.34697,1,1,0,10.8485,0.833869,0.142464
-10.5217,0.000821849,2.1595,2,3,0,13.9386,0.833869,0.142464
-10.8471,0.990221,0.362093,2,5,0,11.0682,0.79304,0.171472
-10.68,0.999654,0.56911,3,7,0,10.8756,0.808297,0.160865
-10.8484,0.961447,0.908376,1,1,0,10.8574,0.792935,0.171544
-11.3648,0.751332,1.32477,1,1,0,11.5492,0.759338,0.193978
-12.0229,0.808659,1.21137,2,3,0,12.4172,0.726499,0.214763
-12.0229,0.773672,1.25685,1,1,0,13.0078,0.726499,0.214763
-11.5767,1,1.20788,2,3,0,12.2807,0.748015,0.201269
-10.8124,1,1.89432,1,1,0,10.9591,0.8809,0.106425
-10.8124,1.09689e-23,2.95551,1,1,0,10.985,0.8809,0.106425
-10.5118,0.966551,0.540926,2,5,0,11.8959,0.838999,0.138674
-10.7011,0.953541,0.787482,1,3,0,10.9515,0.87361,0.112208
-10.5549,0.975181,1.11062,2,3,0,10.8224,0.82542,0.148632
-10.6647,0.926168,1.63302,1,1,0,10.7112,0.80996,0.159692
-10.6647,1.12764e-10,2.15805,1,1,0,12.7604,0.80996,0.159692
-10.5799,0.998648,0.413964,3,7,0,10.7594,0.821049,0.151789
-11.3949,0.919489,0.638231,2,5,0,11.833,0.903836,0.0877275
-11.3949,0.958212,0.832169,1,1,0,11.7939,0.903836,0.0877275
-10.8772,1,1.17128,1,1,0,11.2941,0.884409,0.103614
-10.8772,0.0703949,1.78871,1,1,0,11.5397,0.884409,0.103614
-11.2115,0.985771,0.413066,1,3,0,11.467,0.898122,0.0924582
-10.5186,0.953926,0.613466,2,5,0,12.4346,0.849437,0.13086
-12.0031,0.717791,0.851246,1,3,0,13.247,0.91824,0.0755806
-11.6858,1,0.734601,1,1,0,11.9957,0.911404,0.0813855
-10.5409,0.996392,1.11236,2,3,0,11.6669,0.855526,0.126236
-11.86,0.366179,1.66559,1,1,0,11.9602,0.734058,0.210074
-12.8231,0.820923,0.71844,1,1,0,12.8726,0.69262,0.235111
-12.0121,1,0.761349,1,1,0,12.7617,0.726992,0.214459
-11.0415,1,1.14332,2,3,0,11.7431,0.778916,0.181056
-10.5241,1,1.71032,1,1,0,10.6832,0.851363,0.129403
-10.5241,0.0131905,2.54885,1,1,0,11.9324,0.851363,0.129403
-10.5208,0.999529,0.567283,2,3,0,10.5351,0.850251,0.130245
-10.9792,0.962187,0.845723,2,3,0,10.9802,0.783174,0.17819
-10.9792,0.338091,1.16993,1,1,0,12.2702,0.783174,0.17819
-12.2866,0.884235,0.49379,2,3,0,13.1097,0.714805,0.221908
-10.8199,1,0.589186,2,3,0,12.1957,0.795253,0.16995
-10.8199,0.776112,0.872599,1,3,0,12.5646,0.795253,0.16995
-11.2315,0.884773,0.846822,2,3,0,11.9748,0.766996,0.188973
-11.2315,0.581796,1.00657,1,1,0,12.2575,0.766996,0.188973
-10.5337,1,0.680679,2,3,0,11.1492,0.830185,0.145164
-10.7432,0.960289,1.0005,1,3,0,10.7494,0.801992,0.165281
-10.52,0.968792,1.36243,2,3,0,10.7903,0.834505,0.141995
-10.736,0.81987,1.87949,1,1,0,10.8035,0.802671,0.164808
-10.5975,1,1.97022,1,1,0,10.6158,0.864039,0.119688
-10.5975,1.36214e-32,2.86442,1,1,0,11.1966,0.864039,0.119688
-10.7234,0.931369,0.678896,1,3,0,11.7021,0.80388,0.163963
-11.1265,0.913605,0.873149,1,1,0,11.1267,0.773409,0.184732
-10.6282,1,1.08547,1,1,0,10.9632,0.814275,0.156634
-11.3684,0.577732,1.57218,1,1,0,11.5676,0.759135,0.194111
-11.0945,1,1.06975,2,3,0,11.4285,0.775441,0.183379
-11.0945,0.0217565,1.54487,2,3,0,13.6241,0.775441,0.183379
-10.7242,0.990198,0.394475,1,3,0,11.4017,0.803798,0.16402
-10.804,0.998986,0.560436,3,7,0,10.8045,0.796585,0.169032
-10.5116,0.898231,0.806375,2,3,0,11.8262,0.845505,0.133821
-10.5111,0.937494,0.970146,2,3,0,11.0071,0.839762,0.138108
-11.3626,0.784916,1.24798,1,3,0,11.5032,0.902892,0.0885125
-10.9372,1,1.22964,1,1,0,11.3057,0.887332,0.10126
-10.5121,1,1.75725,1,1,0,10.6872,0.845903,0.133522
-10.5121,0.0911406,2.50455,1,1,0,11.098,0.845903,0.133522
-10.6054,0.979503,0.748572,1,3,0,10.7416,0.81728,0.154491
-10.8939,0.858403,1.03064,2,3,0,11.4122,0.885249,0.102939
-10.6957,1,1.15179,1,1,0,10.8621,0.873203,0.112529
-11.0219,0.84381,1.6355,2,3,0,11.1156,0.891045,0.0982499
-12.8263,0.232355,1.77872,1,1,0,12.9648,0.692496,0.235184
-11.7154,1,0.689852,1,1,0,12.6301,0.74104,0.205693
-12.4911,0.750797,0.977593,1,1,0,12.7742,0.706129,0.227125
-10.9299,1,0.910674,2,3,0,12.0556,0.786706,0.175797
-10.9299,0.735243,1.28606,1,1,0,11.4058,0.786706,0.175797
-10.6436,0.964562,1.16684,1,3,0,11.1256,0.868827,0.115962
-10.6436,0.00749302,1.54878,1,1,0,12.5747,0.868827,0.115962
-10.5861,0.999591,0.422665,1,3,0,10.6677,0.862656,0.120758
-11.2833,0.917009,0.595155,1,3,0,12.1546,0.900467,0.0905233
-11.1032,1,0.730203,2,3,0,11.2768,0.894262,0.095627
-11.1786,0.952628,1.02459,2,3,0,11.8542,0.896992,0.0933881
-13.4526,0.772478,1.32788,1,3,0,13.4531,0.939621,0.0569405
-11.403,1,1.28232,2,3,0,12.5943,0.757228,0.195347
-11.403,0.294445,1.78983,1,1,0,12.7144,0.757228,0.195347
-12.1811,0.83506,0.798808,1,1,0,12.2253,0.719409,0.21911
-12.3879,0.852148,0.85466,2,7,0,13.5881,0.925175,0.0696157
-11.6908,1,0.939367,1,1,0,12.3228,0.911524,0.0812846
-11.7145,0.998168,1.30671,2,3,0,12.0411,0.912077,0.0808176
-11.6648,1,1.80859,1,1,0,12.3156,0.910907,0.0818046
-11.6648,5.22306e-07,2.50531,1,1,0,11.741,0.910907,0.0818046
-14.579,0.78282,0.711556,1,3,0,16.1616,0.950467,0.0471957
-13.6699,1,0.700303,1,1,0,14.5398,0.941989,0.0548304
-12.5214,1,0.969915,1,1,0,13.5726,0.927318,0.0677574
-14.0297,0.579257,1.3406,2,3,0,14.2659,0.647784,0.260473
-11.4643,1,0.958001,2,3,0,13.1923,0.753908,0.197491
-10.514,1,1.32151,1,3,0,11.0452,0.847188,0.132556
-10.514,0.0792841,1.81938,1,1,0,11.1194,0.847188,0.132556
-10.5505,0.995373,0.600489,1,3,0,10.5858,0.857354,0.124838
-10.5578,0.998958,0.82115,1,1,0,10.5615,0.858614,0.123872
-10.6396,0.979089,1.12699,1,1,0,10.642,0.868455,0.116253
-10.627,1,1.49744,2,3,0,10.6586,0.814426,0.156527
-10.5609,1,2.05091,1,1,0,10.6428,0.824292,0.149448
-10.5609,0.0324002,2.80377,1,1,0,10.7925,0.824292,0.149448
-10.5165,0.994226,0.877267,2,3,0,10.6242,0.848499,0.131568
-10.7292,0.91171,1.18955,2,3,0,11.021,0.875649,0.110598
-10.5486,1,1.42112,2,3,0,10.6639,0.85701,0.125102
-10.7365,0.86944,1.93773,1,1,0,10.801,0.876157,0.110196
-11.0234,0.708541,2.16701,1,1,0,11.0919,0.78013,0.180241
-11.0234,0.321837,1.90235,1,3,0,11.4646,0.78013,0.180241
-11.7927,0.932623,0.936946,2,3,0,11.8304,0.737273,0.208063
-10.8717,1,1.15259,2,3,0,11.7891,0.884126,0.103842
-10.8292,0.931154,1.56557,2,3,0,11.0272,0.794487,0.170478
-10.5913,1,1.9167,1,1,0,10.6321,0.863298,0.120262
-10.5913,9.05393e-05,2.59538,1,1,0,10.8022,0.863298,0.120262
-10.8412,0.926937,0.802003,1,3,0,11.5729,0.793511,0.171149
-11.0145,0.951376,0.975907,1,1,0,11.0709,0.780733,0.179835
-10.8193,1,1.22957,1,1,0,11.0447,0.795308,0.169912
-10.6575,0.911432,1.66138,2,3,0,10.8333,0.870072,0.114988
-10.6244,1,1.96931,1,1,0,10.7329,0.866969,0.117411
-10.5109,1,2.65325,1,1,0,10.5372,0.844661,0.134453
-10.5109,2.54278e-18,3.56905,1,1,0,10.8612,0.844661,0.134453
-11.7634,0.730531,1.12585,1,3,0,11.8386,0.738692,0.207172
-10.987,1,1.02669,1,1,0,11.5617,0.782627,0.178559
-10.987,0.0460438,1.38121,1,1,0,12.895,0.782627,0.178559
-11.1261,0.990396,0.470825,1,1,0,11.1262,0.773433,0.184716
-11.5258,0.949564,0.625011,1,1,0,11.5263,0.750653,0.199582
-10.622,0.993339,0.781476,2,3,0,11.6194,0.815059,0.156076
-10.7097,0.857409,1.03887,2,3,0,11.4119,0.805223,0.163024
-10.6377,0.963634,1.1365,1,3,0,10.9388,0.86827,0.116397
-11.5963,0.706104,1.44496,1,1,0,11.6008,0.909235,0.0832121
-10.5135,0.929372,1.27428,1,3,0,11.3424,0.846916,0.13276
-10.5135,0.00385977,1.54125,1,1,0,12.5008,0.846916,0.13276
-11.5936,0.948475,0.50562,2,5,0,12.1497,0.909167,0.0832695
-11.3671,1,0.629011,1,1,0,11.5827,0.903025,0.0884018
-10.5483,1,0.840208,2,3,0,11.2653,0.856963,0.125137
-10.7279,0.966778,1.12071,1,3,0,10.7289,0.875562,0.110667
-11.0038,0.947283,1.42512,2,3,0,11.1252,0.890286,0.0988668
-11.0038,0.165265,1.76165,1,1,0,11.5926,0.890286,0.0988668
-10.8758,1,0.734566,1,1,0,10.9968,0.884336,0.103673
-10.6868,1,0.977325,1,1,0,10.8447,0.872507,0.113077
-10.6868,0.963535,1.29852,1,1,0,10.811,0.872507,0.113077
-11.3177,0.747186,1.63845,1,1,0,11.3961,0.901539,0.0896354
-10.5411,1,1.53366,1,1,0,10.9754,0.855569,0.126203
-11.0235,0.686451,2.03134,1,1,0,11.1326,0.891113,0.0981951
-11.0235,0.224809,1.74935,1,1,0,13.4792,0.891113,0.0981951
-11.3514,0.966905,0.802591,1,1,0,11.3516,0.90256,0.0887882
-10.9166,1,1.01566,1,1,0,11.2827,0.886356,0.102047
-10.9166,0.778082,1.34295,1,1,0,11.5898,0.886356,0.102047
-10.5623,0.996609,1.31252,2,3,0,10.904,0.824027,0.14964
-12.2735,0.413765,1.72425,1,3,0,12.2905,0.92324,0.0712881
-11.5786,1,1.03002,1,1,0,12.2077,0.908789,0.083587
-11.8276,0.939239,1.35835,1,1,0,12.102,0.91461,0.0786719
-10.5102,0.518794,1.6488,2,3,0,11.1421,0.843555,0.135281
-10.6796,0.936495,1.13791,2,3,0,10.8646,0.80834,0.160834
-10.6022,0.901303,1.37547,2,3,0,10.9257,0.817717,0.154179
-10.6793,0.949363,1.58497,1,1,0,10.7495,0.80837,0.160814
-12.0942,0.328377,1.94585,1,1,0,12.0943,0.919997,0.0740764
-10.5438,0.994877,1.04567,1,3,0,12.1984,0.856102,0.125796
-10.5518,0.99339,1.3636,2,3,0,10.5951,0.857586,0.124661
-11.3502,0.518034,1.77262,1,1,0,11.4194,0.76015,0.193451
-11.9428,0.725882,1.2288,1,1,0,12.3446,0.730178,0.212488
-10.7898,1,1.12189,2,3,0,12.3472,0.879568,0.107487
-10.5143,0.843778,1.46919,2,3,0,11.1153,0.847403,0.132394
-10.5143,0.905671,1.56568,1,1,0,10.6109,0.847403,0.132394
-10.5114,1,1.80877,1,3,0,10.5122,0.839384,0.138389
-10.5114,0.417747,2.36212,1,1,0,10.6756,0.839384,0.138389
-10.5114,0.877012,1.44258,1,1,0,10.6329,0.839384,0.138389
-10.5114,0.0355855,1.60434,1,1,0,11.7287,0.839384,0.138389
-10.5373,0.99639,0.598372,1,3,0,10.5658,0.829268,0.145834
-10.8684,0.888566,0.777804,1,3,0,11.5975,0.883953,0.103981
-10.8315,0.998667,0.878545,2,7,0,10.8752,0.794301,0.170605
-11.5541,0.884551,1.14315,2,3,0,11.5543,0.908165,0.0841109
-10.7598,1,1.28285,1,1,0,11.3395,0.877701,0.108972
-10.7598,0.0023066,1.66892,1,1,0,12.3835,0.877701,0.108972
-10.6437,0.970098,0.603699,3,7,0,11.9076,0.812386,0.157976
-10.5839,1,0.756239,1,1,0,10.635,0.820411,0.152247
-10.5688,0.9743,0.983268,1,3,0,10.7572,0.860295,0.12258
-10.5212,1,1.23594,2,3,0,10.5536,0.850379,0.130148
-10.939,0.765056,1.60363,1,1,0,10.9452,0.786037,0.176252
-10.939,0.0183677,1.54271,2,3,0,13.8899,0.786037,0.176252
-10.8177,1,0.576597,2,3,0,10.9282,0.795441,0.169821
-10.829,0.979106,0.748079,2,3,0,11.1278,0.794502,0.170467
-10.763,0.889549,0.944324,2,3,0,11.6919,0.877904,0.108811
-10.8764,0.977307,1.06397,1,1,0,10.9064,0.884365,0.103649
-11.8466,0.889771,1.33785,2,3,0,11.8637,0.91502,0.0783241
-10.8024,0.915779,1.506,2,3,0,11.5162,0.880319,0.106889
-11.1971,0.829363,1.75053,1,3,0,11.1973,0.769053,0.187617
-11.1971,0.731555,1.8255,1,3,0,11.2185,0.769053,0.187617
-10.5315,1,1.68488,1,1,0,10.7421,0.853392,0.127863
-10.5595,0.97238,2.17236,1,1,0,10.5944,0.858879,0.123669
-10.5156,1,2.70377,1,1,0,10.5159,0.836524,0.140506
-10.5156,0.00677178,3.47942,1,1,0,10.7337,0.836524,0.140506
-10.7428,0.817039,1.30931,2,3,0,11.2191,0.802025,0.165258
-10.682,1,1.34479,2,3,0,10.7157,0.872127,0.113375
-10.682,0.0345739,1.73033,1,1,0,11.5844,0.872127,0.113375
-10.5483,1,0.678409,3,7,0,10.6738,0.856964,0.125137
-10.5377,0.987085,0.873186,2,7,0,10.6688,0.829166,0.145908
-10.7677,0.925021,1.10518,1,3,0,10.9302,0.878206,0.108571
-12.3108,0.713669,1.2954,1,3,0,12.4667,0.713764,0.222538
-10.5146,1,1.17236,1,3,0,11.7409,0.847529,0.132299
-10.9234,0.827738,1.50451,1,1,0,10.9234,0.886683,0.101784
-11.6419,0.786159,1.56436,2,3,0,11.771,0.910355,0.0822699
-13.1148,0.651473,1.54628,1,1,0,13.3402,0.935608,0.0604961
-10.7133,0.884113,1.29829,1,3,0,12.557,0.874519,0.111491
-10.7133,0.000198095,1.44523,1,1,0,14.3562,0.874519,0.111491
-10.5996,0.998629,0.553151,2,5,0,10.7841,0.818084,0.153916
-10.6133,0.940407,0.70769,1,3,0,11.2734,0.865812,0.118312
-10.5135,1,0.843396,2,3,0,10.6018,0.846875,0.132791
-10.5111,0.999499,1.07899,2,3,0,10.5173,0.844893,0.134279
-10.8093,0.91818,1.37834,2,3,0,10.8146,0.880718,0.10657
-10.8549,0.979592,1.59607,1,1,0,11.0017,0.883247,0.104547
-10.5203,1,1.9878,1,1,0,10.5967,0.834385,0.142084
-11.2407,0.263137,2.53466,1,1,0,12.0273,0.766448,0.189333
-11.0133,1,1.34342,2,3,0,11.4295,0.890686,0.0985417
-11.0607,1,1.71269,1,3,0,11.1027,0.777639,0.181911
-11.0607,0.401632,2.18158,1,3,0,11.8213,0.777639,0.181911
-11.0607,0.0650813,1.36719,1,1,0,12.8881,0.777639,0.181911
-11.0652,0.98626,0.576568,2,5,0,11.481,0.892795,0.0968245
-11.2742,0.982803,0.723044,1,1,0,11.2773,0.90018,0.0907602
-11.9241,0.926471,0.902328,1,1,0,11.9241,0.916649,0.0769382
-11.1312,1,1.05309,2,3,0,11.7953,0.8953,0.0947765
-11.9535,0.8065,1.33908,1,1,0,12.025,0.917249,0.0764268
-10.8737,1,1.35621,2,3,0,11.6366,0.790944,0.172909
-10.6197,1,1.72233,1,3,0,10.7064,0.866487,0.117787
-10.6197,1.46417e-51,2.1855,1,1,0,13.0278,0.866487,0.117787
-10.802,0.982802,0.863719,2,7,0,10.849,0.796759,0.168912
-10.802,0.627341,1.07464,1,1,0,11.6087,0.796759,0.168912
-10.6237,1,0.884066,1,1,0,10.7643,0.814849,0.156226
-13.9185,0.493218,1.12123,2,3,0,13.9593,0.944519,0.0525644
-11.9039,0.997523,0.790162,2,3,0,14.1085,0.916231,0.0772944
-10.5516,1,0.998644,1,3,0,12.0592,0.857561,0.12468
-11.2925,0.856635,1.26475,1,3,0,11.312,0.900758,0.0902826
-10.6656,0.921791,1.35682,2,3,0,11.3683,0.870773,0.114438
-11.1731,0.802153,1.56848,1,1,0,11.2288,0.8968,0.0935458
-11.3807,0.924013,1.57966,1,1,0,11.6553,0.903424,0.0880703
-11.3807,0.0820451,1.8294,1,1,0,16.2757,0.903424,0.0880703
-11.1307,0.982471,0.807839,3,7,0,11.6778,0.773144,0.184909
-10.5798,0.77594,1.00078,2,3,0,12.4224,0.821061,0.15178
-10.51,0.998887,0.978858,1,3,0,10.5846,0.841981,0.136456
-10.51,0.28685,1.23427,1,1,0,12.1052,0.841981,0.136456
-10.7195,0.955167,0.69204,1,3,0,11.055,0.874967,0.111137
-10.5235,0.975519,0.830184,1,3,0,11.0034,0.833204,0.142952
-10.5116,0.999088,1.01854,2,3,0,10.5303,0.839195,0.138529
-10.5323,0.99098,1.28256,2,3,0,10.5491,0.853588,0.127713
-10.6892,0.951564,1.5991,1,3,0,10.6896,0.807323,0.16155
